ID;ModifyDate;ComputerName;DisplayName;Name;StartMode;StartName;PathName;Decomissioned
;2017-03-27 10:41;S1WEBDB-S;Computer Browser;Browser;Disabled;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;SMS Agent Host;CcmExec;Auto;LocalSystem;C:\Windows\CCM\CcmExec.exe;0
;2017-03-27 10:41;S1WEBDB-S;Certificate Propagation;CertPropSvc;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Microsoft .NET Framework NGEN v2.0.50727_X86;clr_optimization_v2.0.50727_32;Manual;LocalSystem;C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscorsvw.exe;0
;2017-03-27 10:41;S1WEBDB-S;Microsoft .NET Framework NGEN v2.0.50727_X64;clr_optimization_v2.0.50727_64;Manual;LocalSystem;C:\Windows\Microsoft.NET\Framework64\v2.0.50727\mscorsvw.exe;0
;2017-03-27 10:41;S1WEBDB-S;Configuration Manager Remote Control;CmRcService;Disabled;LocalSystem;C:\Windows\CCM\RemCtrl\CmRcService.exe;0
;2017-03-27 10:41;S1WEBDB-S;COM+ System Application;COMSysApp;Manual;LocalSystem;C:\Windows\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235};0
;2017-03-27 10:41;S1WEBDB-S;Cryptographic Services;CryptSvc;Auto;NT Authority\NetworkService;C:\Windows\system32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S1WEBDB-S;DCOM Server Process Launcher;DcomLaunch;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S1WEBDB-S;Disk Defragmenter;defragsvc;Manual;localSystem;C:\Windows\system32\svchost.exe -k defragsvc;0
;2017-03-27 10:41;S1WEBDB-S;DHCP Client;Dhcp;Auto;NT Authority\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;DNS Client;Dnscache;Auto;NT AUTHORITY\NetworkService;C:\Windows\system32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S1WEBDB-S;Wired AutoConfig;dot3svc;Manual;localSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;Diagnostic Policy Service;DPS;Auto;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork;0
;2017-03-27 10:41;S1WEBDB-S;Extensible Authentication Protocol;EapHost;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Encrypting File System (EFS);EFS;Manual;LocalSystem;C:\Windows\System32\lsass.exe;0
;2017-03-27 10:41;S1WEBDB-S;Windows Event Log;eventlog;Auto;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;COM+ Event System;EventSystem;Auto;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S1WEBDB-S;Microsoft Fibre Channel Platform Registration Service;FCRegSvc;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;Function Discovery Provider Host;fdPHost;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S1WEBDB-S;Function Discovery Resource Publication;FDResPub;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation;0
;2017-03-27 10:41;S1WEBDB-S;Windows Font Cache Service;FontCache;Auto;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation;0
;2017-03-27 10:41;S1WEBDB-S;Windows Presentation Foundation Font Cache 3.0.0.0;FontCache3.0.0.0;Manual;NT Authority\LocalService;C:\Windows\Microsoft.Net\Framework64\v3.0\WPF\PresentationFontCache.exe;0
;2017-03-27 10:41;S1WEBDB-S;Group Policy Client;gpsvc;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Human Interface Device Access;hidserv;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;Health Key and Certificate Management;hkmsvc;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Windows CardSpace;idsvc;Manual;LocalSystem;C:\Windows\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\infocard.exe;0
;2017-03-27 10:41;S1WEBDB-S;IKE and AuthIP IPsec Keying Modules;IKEEXT;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;PnP-X IP Bus Enumerator;IPBusEnum;Disabled;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;IP Helper;iphlpsvc;Auto;LocalSystem;C:\Windows\System32\svchost.exe -k NetSvcs;0
;2017-03-27 10:41;S1WEBDB-S;CNG Key Isolation;KeyIso;Manual;LocalSystem;C:\Windows\system32\lsass.exe;0
;2017-03-27 10:41;S1WEBDB-S;KtmRm for Distributed Transaction Coordinator;KtmRm;Manual;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k NetworkServiceAndNoImpersonation;0
;2017-03-27 10:41;S1WEBDB-S;Server;LanmanServer;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Workstation;LanmanWorkstation;Auto;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S1WEBDB-S;Link-Layer Topology Discovery Mapper;lltdsvc;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S1WEBDB-S;TCP/IP NetBIOS Helper;lmhosts;Auto;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;Microsoft Policy Platform Local Authority;lpasvc;Manual;LocalSystem;C:\Program Files\Microsoft Policy Platform\policyHost.exe /service;0
;2017-03-27 10:41;S1WEBDB-S;Microsoft Policy Platform Processor;lppsvc;Manual;LocalSystem;C:\Program Files\Microsoft Policy Platform\policyHost.exe /service;0
;2017-03-27 10:41;S1WEBDB-S;Multimedia Class Scheduler;MMCSS;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Windows Firewall;MpsSvc;Auto;NT Authority\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork;0
;2017-03-27 10:41;S1WEBDB-S;Distributed Transaction Coordinator;MSDTC;Auto;NT AUTHORITY\NetworkService;C:\Windows\System32\msdtc.exe;0
;2017-03-27 10:41;S1WEBDB-S;Microsoft iSCSI Initiator Service;MSiSCSI;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Windows Installer;msiserver;Manual;LocalSystem;C:\Windows\system32\msiexec.exe /V;0
;2017-03-27 10:41;S1WEBDB-S;SQL Server (MSSQLSERVER);MSSQLSERVER;Auto;NT AUTHORITY\NETWORKSERVICE;G:\SQL Server\MSSQL10_50.MSSQLSERVER\MSSQL\Binn\sqlservr.exe -sMSSQLSERVER;0
;2017-03-27 10:41;S1WEBDB-S;SQL Active Directory Helper Service;MSSQLServerADHelper100;Disabled;NT AUTHORITY\NETWORKSERVICE;C:\Program Files\Microsoft SQL Server\100\Shared\SQLADHLP.EXE;0
;2017-03-27 10:41;S1WEBDB-S;Network Access Protection Agent;napagent;Manual;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S1WEBDB-S;Netlogon;Netlogon;Auto;LocalSystem;C:\Windows\system32\lsass.exe;0
;2017-03-27 10:41;S1WEBDB-S;Network Connections;Netman;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;Network List Service;netprofm;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S1WEBDB-S;Net.Tcp Port Sharing Service;NetTcpPortSharing;Disabled;NT AUTHORITY\LocalService;C:\Windows\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\SMSvcHost.exe;0
;2017-03-27 10:41;S1WEBDB-S;Network Location Awareness;NlaSvc;Auto;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S1WEBDB-S;OP5 NSClient++ Windows Agent (x64);NSClientpp;Auto;LocalSystem;C:\Program Files\op5\NSClient++\nsclient++.exe;0
;2017-03-27 10:41;S1WEBDB-S;Network Store Interface Service;nsi;Auto;NT Authority\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S1WEBDB-S;Performance Counter DLL Host;PerfHost;Manual;NT AUTHORITY\LocalService;C:\Windows\SysWow64\perfhost.exe;0
;2017-03-27 10:41;S1WEBDB-S;Performance Logs & Alerts;pla;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork;0
;2017-03-27 10:41;S1WEBDB-S;Plug and Play;PlugPlay;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S1WEBDB-S;IPsec Policy Agent;PolicyAgent;Manual;NT Authority\NetworkService;C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;Power;Power;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S1WEBDB-S;User Profile Service;ProfSvc;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Protected Storage;ProtectedStorage;Manual;LocalSystem;C:\Windows\system32\lsass.exe;0
;2017-03-27 10:41;S1WEBDB-S;Remote Access Auto Connection Manager;RasAuto;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Remote Access Connection Manager;RasMan;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Routing and Remote Access;RemoteAccess;Disabled;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Remote Registry;RemoteRegistry;Auto;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k regsvc;0
;2017-03-27 10:41;S1WEBDB-S;RPC Endpoint Mapper;RpcEptMapper;Auto;NT AUTHORITY\NetworkService;C:\Windows\system32\svchost.exe -k RPCSS;0
;2017-03-27 10:41;S1WEBDB-S;Remote Procedure Call (RPC) Locator;RpcLocator;Manual;NT AUTHORITY\NetworkService;C:\Windows\system32\locator.exe;0
;2017-03-27 10:41;S1WEBDB-S;Remote Procedure Call (RPC);RpcSs;Auto;NT AUTHORITY\NetworkService;C:\Windows\system32\svchost.exe -k rpcss;0
;2017-03-27 10:41;S1WEBDB-S;Resultant Set of Policy Provider;RSoPProv;Manual;LocalSystem;C:\Windows\system32\RSoPProv.exe;0
;2017-03-27 10:41;S1WEBDB-S;Special Administration Console Helper;sacsvr;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Security Accounts Manager;SamSs;Auto;LocalSystem;C:\Windows\system32\lsass.exe;0
;2017-03-27 10:41;S1WEBDB-S;Smart Card;SCardSvr;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation;0
;2017-03-27 10:41;S1WEBDB-S;Task Scheduler;Schedule;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Smart Card Removal Policy;SCPolicySvc;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Secondary Logon;seclogon;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;System Event Notification Service;SENS;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Remote Desktop Configuration;SessionEnv;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Internet Connection Sharing (ICS);SharedAccess;Disabled;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Shell Hardware Detection;ShellHWDetection;Auto;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;ConfigMgr Task Sequence Agent;smstsmgr;Manual;LocalSystem;C:\Windows\CCM\TSManager.exe /service;0
;2017-03-27 10:41;S1WEBDB-S;SNMP Trap;SNMPTRAP;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\snmptrap.exe;0
;2017-03-27 10:41;S1WEBDB-S;Print Spooler;Spooler;Auto;LocalSystem;C:\Windows\System32\spoolsv.exe;0
;2017-03-27 10:41;S1WEBDB-S;Software Protection;sppsvc;Auto;NT AUTHORITY\NetworkService;C:\Windows\system32\sppsvc.exe;0
;2017-03-27 10:41;S1WEBDB-S;SPP Notification Service;sppuinotify;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S1WEBDB-S;SQL Server Browser;SQLBrowser;Disabled;NT AUTHORITY\LOCALSERVICE;C:\Program Files (x86)\Microsoft SQL Server\90\Shared\sqlbrowser.exe;0
;2017-03-27 10:41;S1WEBDB-S;SQL Server Agent (MSSQLSERVER);SQLSERVERAGENT;Auto;NT AUTHORITY\NETWORKSERVICE;G:\SQL Server\MSSQL10_50.MSSQLSERVER\MSSQL\Binn\SQLAGENT.EXE -i MSSQLSERVER;0
;2017-03-27 10:41;S1WEBDB-S;SQL Server VSS Writer;SQLWriter;Auto;LocalSystem;C:\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe;0
;2017-03-27 10:41;S1WEBDB-S;SSDP Discovery;SSDPSRV;Disabled;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation;0
;2017-03-27 10:41;S1WEBDB-S;Secure Socket Tunneling Protocol Service;SstpSvc;Manual;NT Authority\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S1WEBDB-S;Microsoft Software Shadow Copy Provider;swprv;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k swprv;0
;2017-03-27 10:41;S1WEBDB-S;Telephony;TapiSrv;Manual;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k tapisrv;0
;2017-03-27 10:41;S1WEBDB-S;TPM Base Services;TBS;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalServiceAndNoImpersonation;0
;2017-03-27 10:41;S1WEBDB-S;Remote Desktop Services;TermService;Manual;NT Authority\NetworkService;C:\Windows\System32\svchost.exe -k termsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Thread Ordering Server;THREADORDER;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S1WEBDB-S;TP AutoConnect Service;TPAutoConnSvc;Manual;LocalSystem;C:\Program Files\VMware\VMware Tools\TPAutoConnSvc.exe;0
;2017-03-27 10:41;S1WEBDB-S;TP VC Gateway Service;TPVCGateway;Manual;LocalSystem;C:\Program Files\VMware\VMware Tools\TPVCGateway.exe;0
;2017-03-27 10:41;S1WEBDB-S;Distributed Link Tracking Client;TrkWks;Auto;LocalSystem;C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;Windows Modules Installer;TrustedInstaller;Manual;localSystem;C:\Windows\servicing\TrustedInstaller.exe;0
;2017-03-27 10:41;S1WEBDB-S;Interactive Services Detection;UI0Detect;Manual;LocalSystem;C:\Windows\system32\UI0Detect.exe;0
;2017-03-27 10:41;S1WEBDB-S;Remote Desktop Services UserMode Port Redirector;UmRdpService;Manual;localSystem;C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;UPnP Device Host;upnphost;Disabled;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation;0
;2017-03-27 10:41;S1WEBDB-S;Desktop Window Manager Session Manager;UxSms;Auto;localSystem;C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;Credential Manager;VaultSvc;Manual;LocalSystem;C:\Windows\system32\lsass.exe;0
;2017-03-27 10:41;S1WEBDB-S;Virtual Disk;vds;Manual;LocalSystem;C:\Windows\System32\vds.exe;0
;2017-03-27 10:41;S1WEBDB-S;VMware Tools Service;VMTools;Auto;LocalSystem;C:\Program Files\VMware\VMware Tools\vmtoolsd.exe;0
;2017-03-27 10:41;S1WEBDB-S;VMware Snapshot Provider;vmvss;Manual;LocalSystem;C:\Windows\system32\dllhost.exe /Processid:{4FD8CE49-11D0-4CE7-B292-7EEE271B07B3};0
;2017-03-27 10:41;S1WEBDB-S;Volume Shadow Copy;VSS;Manual;LocalSystem;C:\Windows\system32\vssvc.exe;0
;2017-03-27 10:41;S1WEBDB-S;Windows Time;W32Time;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S1WEBDB-S;Block Level Backup Engine Service;wbengine;Manual;LocalSystem;C:\Windows\system32\wbengine.exe;0
;2017-03-27 10:41;S1WEBDB-S;Windows Color System;WcsPlugInService;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k wcssvc;0
;2017-03-27 10:41;S1WEBDB-S;Diagnostic Service Host;WdiServiceHost;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S1WEBDB-S;Diagnostic System Host;WdiSystemHost;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;Windows Event Collector;Wecsvc;Manual;NT AUTHORITY\NetworkService;C:\Windows\system32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S1WEBDB-S;Problem Reports and Solutions Control Panel Support;wercplsupport;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Windows Error Reporting Service;WerSvc;Manual;localSystem;C:\Windows\System32\svchost.exe -k WerSvcGroup;0
;2017-03-27 10:41;S1WEBDB-S;WinHTTP Web Proxy Auto-Discovery Service;WinHttpAutoProxySvc;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S1WEBDB-S;Windows Management Instrumentation;Winmgmt;Auto;localSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Windows Remote Management (WS-Management);WinRM;Auto;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S1WEBDB-S;WMI Performance Adapter;wmiApSrv;Manual;localSystem;C:\Windows\system32\wbem\WmiApSrv.exe;0
;2017-03-27 10:41;S1WEBDB-S;Portable Device Enumerator Service;WPDBusEnum;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S1WEBDB-S;Windows Update;wuauserv;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S1WEBDB-S;Windows Driver Foundation - User-mode Driver Framework;wudfsvc;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Application Experience;AeLookupSvc;Manual;localSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Application Layer Gateway Service;ALG;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\alg.exe;0
;2017-03-27 10:41;S2WEBDB-S;Application Identity;AppIDSvc;Manual;NT Authority\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Application Information;Appinfo;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Application Management;AppMgmt;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;App Readiness;AppReadiness;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k AppReadiness;0
;2017-03-27 10:41;S2WEBDB-S;AppX Deployment Service (AppXSVC);AppXSvc;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k wsappx;0
;2017-03-27 10:41;S2WEBDB-S;Windows Audio Endpoint Builder;AudioEndpointBuilder;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Windows Audio;Audiosrv;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Base Filtering Engine;BFE;Auto;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork;0
;2017-03-27 10:41;S2WEBDB-S;Background Intelligent Transfer Service;BITS;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Background Tasks Infrastructure Service;BrokerInfrastructure;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S2WEBDB-S;Computer Browser;Browser;Disabled;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;SMS Agent Host;CcmExec;Auto;LocalSystem;C:\Windows\CCM\CcmExec.exe;0
;2017-03-27 10:41;S2WEBDB-S;Certificate Propagation;CertPropSvc;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Configuration Manager Remote Control;CmRcService;Disabled;LocalSystem;C:\Windows\CCM\RemCtrl\CmRcService.exe;0
;2017-03-27 10:41;S2WEBDB-S;COM+ System Application;COMSysApp;Manual;LocalSystem;C:\Windows\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235};0
;2017-03-27 10:41;S2WEBDB-S;Cryptographic Services;CryptSvc;Auto;NT Authority\NetworkService;C:\Windows\system32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S2WEBDB-S;DCOM Server Process Launcher;DcomLaunch;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S2WEBDB-S;Optimize drives;defragsvc;Manual;localSystem;C:\Windows\system32\svchost.exe -k defragsvc;0
